"","date","Trailhead","year","modality","user.count","week","weekend","has_sled","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"155",2018-01-29,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","2","2","2",4.8,0.1,22,-1,30,21.8,0,1,0,0,-1,0,0,0
"156",2018-01-29,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","2","2","2",4.8,0.1,22,-1,30,21.8,0,1,0,0,-1,0,0,0
"157",2018-01-30,"Brush Creek Trailhead","w1718","Non.motorized",17,"Tue","weekday","no_sled","2","2","2",4.8,0,22,0,34,21.8,-1,0,1,0,-1,-1,0,0
"158",2018-01-30,"Brush Creek Trailhead","w1718","Mechanized",0,"Tue","weekday","no_sled","2","2","2",4.8,0,22,0,34,21.8,-1,0,1,0,-1,-1,0,0
"159",2018-01-30,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","2","2","2",4.8,0,22,0,34,21.8,-1,0,1,0,-1,-1,0,0
"160",2018-01-30,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","2","2","2",4.8,0,22,0,34,21.8,-1,0,1,0,-1,-1,0,0
"161",2018-01-31,"Brush Creek Trailhead","w1718","Non.motorized",25,"Wed","weekday","no_sled","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"162",2018-01-31,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"163",2018-01-31,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"164",2018-01-31,"Brush Creek Trailhead","w1718","Hybrid",NA,"Wed","weekday","sled","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"165",2018-02-01,"Brush Creek Trailhead","w1718","Non.motorized",11,"Thu","weekday","no_sled","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"166",2018-02-01,"Brush Creek Trailhead","w1718","Mechanized",0,"Thu","weekday","no_sled","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"167",2018-02-01,"Brush Creek Trailhead","w1718","Motorized",0,"Thu","weekday","sled","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"168",2018-02-01,"Brush Creek Trailhead","w1718","Hybrid",NA,"Thu","weekday","sled","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"169",2018-02-02,"Brush Creek Trailhead","w1718","Non.motorized",18,"Fri","weekday","no_sled","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"170",2018-02-02,"Brush Creek Trailhead","w1718","Mechanized",0,"Fri","weekday","no_sled","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"171",2018-02-02,"Brush Creek Trailhead","w1718","Motorized",0,"Fri","weekday","sled","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"172",2018-02-02,"Brush Creek Trailhead","w1718","Hybrid",NA,"Fri","weekday","sled","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"173",2018-02-03,"Brush Creek Trailhead","w1718","Non.motorized",19,"Sat","weekend","no_sled","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"174",2018-02-03,"Brush Creek Trailhead","w1718","Mechanized",0,"Sat","weekend","no_sled","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"175",2018-02-03,"Brush Creek Trailhead","w1718","Motorized",0,"Sat","weekend","sled","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"176",2018-02-03,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sat","weekend","sled","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"177",2018-02-04,"Brush Creek Trailhead","w1718","Non.motorized",18,"Sun","weekend","no_sled","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"178",2018-02-04,"Brush Creek Trailhead","w1718","Mechanized",1,"Sun","weekend","no_sled","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"179",2018-02-04,"Brush Creek Trailhead","w1718","Motorized",0,"Sun","weekend","sled","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"180",2018-02-04,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sun","weekend","sled","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"181",2018-02-05,"Brush Creek Trailhead","w1718","Non.motorized",0,"Mon","weekday","no_sled","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"182",2018-02-05,"Brush Creek Trailhead","w1718","Mechanized",0,"Mon","weekday","no_sled","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"183",2018-02-05,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"184",2018-02-05,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"185",2018-02-06,"Brush Creek Trailhead","w1718","Non.motorized",11,"Tue","weekday","no_sled","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"186",2018-02-06,"Brush Creek Trailhead","w1718","Mechanized",0,"Tue","weekday","no_sled","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"187",2018-02-06,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"188",2018-02-06,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"189",2018-02-07,"Brush Creek Trailhead","w1718","Non.motorized",19,"Wed","weekday","no_sled","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"190",2018-02-07,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"191",2018-02-07,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"192",2018-02-07,"Brush Creek Trailhead","w1718","Hybrid",NA,"Wed","weekday","sled","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"193",2018-02-08,"Brush Creek Trailhead","w1718","Non.motorized",16,"Thu","weekday","no_sled","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"194",2018-02-08,"Brush Creek Trailhead","w1718","Mechanized",0,"Thu","weekday","no_sled","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"195",2018-02-08,"Brush Creek Trailhead","w1718","Motorized",0,"Thu","weekday","sled","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"196",2018-02-08,"Brush Creek Trailhead","w1718","Hybrid",NA,"Thu","weekday","sled","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"197",2018-02-09,"Brush Creek Trailhead","w1718","Non.motorized",19,"Fri","weekday","no_sled","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"198",2018-02-09,"Brush Creek Trailhead","w1718","Mechanized",3,"Fri","weekday","no_sled","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"199",2018-02-09,"Brush Creek Trailhead","w1718","Motorized",0,"Fri","weekday","sled","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"200",2018-02-09,"Brush Creek Trailhead","w1718","Hybrid",NA,"Fri","weekday","sled","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"201",2018-02-10,"Brush Creek Trailhead","w1718","Non.motorized",4,"Sat","weekend","no_sled","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"202",2018-02-10,"Brush Creek Trailhead","w1718","Mechanized",0,"Sat","weekend","no_sled","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"203",2018-02-10,"Brush Creek Trailhead","w1718","Motorized",0,"Sat","weekend","sled","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"204",2018-02-10,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sat","weekend","sled","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"205",2018-02-11,"Brush Creek Trailhead","w1718","Non.motorized",14,"Sun","weekend","no_sled","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"206",2018-02-11,"Brush Creek Trailhead","w1718","Mechanized",0,"Sun","weekend","no_sled","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"207",2018-02-11,"Brush Creek Trailhead","w1718","Motorized",0,"Sun","weekend","sled","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"208",2018-02-11,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sun","weekend","sled","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"209",2018-02-12,"Brush Creek Trailhead","w1718","Non.motorized",8,"Mon","weekday","no_sled","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"210",2018-02-12,"Brush Creek Trailhead","w1718","Mechanized",0,"Mon","weekday","no_sled","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"211",2018-02-12,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"212",2018-02-12,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"213",2018-02-13,"Brush Creek Trailhead","w1718","Non.motorized",4,"Tue","weekday","no_sled","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"214",2018-02-13,"Brush Creek Trailhead","w1718","Mechanized",0,"Tue","weekday","no_sled","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"215",2018-02-13,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"216",2018-02-13,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"217",2018-02-14,"Brush Creek Trailhead","w1718","Non.motorized",1,"Wed","weekday","no_sled","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"218",2018-02-14,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"219",2018-02-14,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"220",2018-02-14,"Brush Creek Trailhead","w1718","Hybrid",NA,"Wed","weekday","sled","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"221",2018-02-15,"Brush Creek Trailhead","w1718","Non.motorized",9,"Thu","weekday","no_sled","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"222",2018-02-15,"Brush Creek Trailhead","w1718","Mechanized",0,"Thu","weekday","no_sled","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"223",2018-02-15,"Brush Creek Trailhead","w1718","Motorized",0,"Thu","weekday","sled","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"224",2018-02-15,"Brush Creek Trailhead","w1718","Hybrid",NA,"Thu","weekday","sled","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"225",2018-02-16,"Brush Creek Trailhead","w1718","Non.motorized",7,"Fri","weekday","no_sled","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"226",2018-02-16,"Brush Creek Trailhead","w1718","Mechanized",0,"Fri","weekday","no_sled","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"227",2018-02-16,"Brush Creek Trailhead","w1718","Motorized",0,"Fri","weekday","sled","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"228",2018-02-16,"Brush Creek Trailhead","w1718","Hybrid",NA,"Fri","weekday","sled","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"229",2018-02-17,"Brush Creek Trailhead","w1718","Non.motorized",32,"Sat","weekend","no_sled","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"230",2018-02-17,"Brush Creek Trailhead","w1718","Mechanized",2,"Sat","weekend","no_sled","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"231",2018-02-17,"Brush Creek Trailhead","w1718","Motorized",2,"Sat","weekend","sled","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"232",2018-02-17,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sat","weekend","sled","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"233",2018-02-18,"Brush Creek Trailhead","w1718","Non.motorized",38,"Sun","weekend","no_sled","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"234",2018-02-18,"Brush Creek Trailhead","w1718","Mechanized",0,"Sun","weekend","no_sled","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"235",2018-02-18,"Brush Creek Trailhead","w1718","Motorized",0,"Sun","weekend","sled","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"236",2018-02-18,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sun","weekend","sled","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"237",2018-02-19,"Brush Creek Trailhead","w1718","Non.motorized",6,"Mon","weekday","no_sled","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"238",2018-02-19,"Brush Creek Trailhead","w1718","Non.motorized",6,"Mon","weekday","no_sled","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"239",2018-02-19,"Brush Creek Trailhead","w1718","Mechanized",0,"Mon","weekday","no_sled","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"240",2018-02-19,"Brush Creek Trailhead","w1718","Mechanized",0,"Mon","weekday","no_sled","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"241",2018-02-19,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"242",2018-02-19,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"243",2018-02-19,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"244",2018-02-19,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"245",2018-02-20,"Brush Creek Trailhead","w1718","Non.motorized",9,"Tue","weekday","no_sled","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"246",2018-02-20,"Brush Creek Trailhead","w1718","Mechanized",0,"Tue","weekday","no_sled","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"247",2018-02-20,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"248",2018-02-20,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"249",2018-02-21,"Brush Creek Trailhead","w1718","Non.motorized",4,"Wed","weekday","no_sled","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"250",2018-02-21,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"251",2018-02-21,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"252",2018-02-21,"Brush Creek Trailhead","w1718","Hybrid",NA,"Wed","weekday","sled","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"253",2018-02-22,"Brush Creek Trailhead","w1718","Non.motorized",18,"Thu","weekday","no_sled","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"254",2018-02-22,"Brush Creek Trailhead","w1718","Mechanized",0,"Thu","weekday","no_sled","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"255",2018-02-22,"Brush Creek Trailhead","w1718","Motorized",0,"Thu","weekday","sled","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"256",2018-02-22,"Brush Creek Trailhead","w1718","Hybrid",NA,"Thu","weekday","sled","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"257",2018-02-23,"Brush Creek Trailhead","w1718","Non.motorized",19,"Fri","weekday","no_sled","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"258",2018-02-23,"Brush Creek Trailhead","w1718","Mechanized",0,"Fri","weekday","no_sled","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"259",2018-02-23,"Brush Creek Trailhead","w1718","Motorized",0,"Fri","weekday","sled","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"260",2018-02-23,"Brush Creek Trailhead","w1718","Hybrid",NA,"Fri","weekday","sled","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"261",2018-02-24,"Brush Creek Trailhead","w1718","Non.motorized",8,"Sat","weekend","no_sled","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"262",2018-02-24,"Brush Creek Trailhead","w1718","Mechanized",0,"Sat","weekend","no_sled","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"263",2018-02-24,"Brush Creek Trailhead","w1718","Motorized",0,"Sat","weekend","sled","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"264",2018-02-24,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sat","weekend","sled","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"265",2018-02-25,"Brush Creek Trailhead","w1718","Non.motorized",25,"Sun","weekend","no_sled","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"266",2018-02-25,"Brush Creek Trailhead","w1718","Mechanized",0,"Sun","weekend","no_sled","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"267",2018-02-25,"Brush Creek Trailhead","w1718","Motorized",0,"Sun","weekend","sled","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"268",2018-02-25,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sun","weekend","sled","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"269",2018-02-26,"Brush Creek Trailhead","w1718","Non.motorized",13,"Mon","weekday","no_sled","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"270",2018-02-26,"Brush Creek Trailhead","w1718","Mechanized",1,"Mon","weekday","no_sled","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"271",2018-02-26,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"272",2018-02-26,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"273",2018-02-27,"Brush Creek Trailhead","w1718","Non.motorized",8,"Tue","weekday","no_sled","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"274",2018-02-27,"Brush Creek Trailhead","w1718","Mechanized",1,"Tue","weekday","no_sled","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"275",2018-02-27,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"276",2018-02-27,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"277",2018-02-28,"Brush Creek Trailhead","w1718","Non.motorized",13,"Wed","weekday","no_sled","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"278",2018-02-28,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"279",2018-02-28,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"280",2018-02-28,"Brush Creek Trailhead","w1718","Hybrid",NA,"Wed","weekday","sled","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"281",2018-03-01,"Brush Creek Trailhead","w1718","Non.motorized",7,"Thu","weekday","no_sled","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"282",2018-03-01,"Brush Creek Trailhead","w1718","Mechanized",1,"Thu","weekday","no_sled","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"283",2018-03-01,"Brush Creek Trailhead","w1718","Motorized",0,"Thu","weekday","sled","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"284",2018-03-01,"Brush Creek Trailhead","w1718","Hybrid",NA,"Thu","weekday","sled","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"285",2018-03-02,"Brush Creek Trailhead","w1718","Non.motorized",14,"Fri","weekday","no_sled","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"286",2018-03-02,"Brush Creek Trailhead","w1718","Mechanized",0,"Fri","weekday","no_sled","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"287",2018-03-02,"Brush Creek Trailhead","w1718","Motorized",0,"Fri","weekday","sled","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"288",2018-03-02,"Brush Creek Trailhead","w1718","Hybrid",NA,"Fri","weekday","sled","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"289",2018-03-03,"Brush Creek Trailhead","w1718","Non.motorized",36,"Sat","weekend","no_sled","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"290",2018-03-03,"Brush Creek Trailhead","w1718","Mechanized",0,"Sat","weekend","no_sled","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"291",2018-03-03,"Brush Creek Trailhead","w1718","Motorized",0,"Sat","weekend","sled","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"292",2018-03-03,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sat","weekend","sled","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"293",2018-03-04,"Brush Creek Trailhead","w1718","Non.motorized",34,"Sun","weekend","no_sled","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"294",2018-03-04,"Brush Creek Trailhead","w1718","Mechanized",0,"Sun","weekend","no_sled","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"295",2018-03-04,"Brush Creek Trailhead","w1718","Motorized",0,"Sun","weekend","sled","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"296",2018-03-04,"Brush Creek Trailhead","w1718","Hybrid",NA,"Sun","weekend","sled","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"297",2018-03-05,"Brush Creek Trailhead","w1718","Non.motorized",6,"Mon","weekday","no_sled","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"298",2018-03-05,"Brush Creek Trailhead","w1718","Mechanized",0,"Mon","weekday","no_sled","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"299",2018-03-05,"Brush Creek Trailhead","w1718","Motorized",0,"Mon","weekday","sled","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"300",2018-03-05,"Brush Creek Trailhead","w1718","Hybrid",NA,"Mon","weekday","sled","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"301",2018-03-06,"Brush Creek Trailhead","w1718","Non.motorized",17,"Tue","weekday","no_sled","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"302",2018-03-06,"Brush Creek Trailhead","w1718","Mechanized",0,"Tue","weekday","no_sled","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"303",2018-03-06,"Brush Creek Trailhead","w1718","Motorized",0,"Tue","weekday","sled","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"304",2018-03-06,"Brush Creek Trailhead","w1718","Hybrid",NA,"Tue","weekday","sled","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"305",2018-03-07,"Brush Creek Trailhead","w1718","Non.motorized",17,"Wed","weekday","no_sled","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"306",2018-03-07,"Brush Creek Trailhead","w1718","Mechanized",0,"Wed","weekday","no_sled","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"307",2018-03-07,"Brush Creek Trailhead","w1718","Motorized",0,"Wed","weekday","sled","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
